A31,A36,A46,A47,A63,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,landcover,random
"[[-0.07972318339100345, -0.08421376393694734, -0.08421376393694734, -0.11374086889657825, -0.0629911572472126], [-0.06698961937716265, -0.07111111111111111, -0.07111111111111111, -0.08421376393694734, -0.0629911572472126], [-0.03543252595155709, -0.0629911572472126, -0.0629911572472126, -0.07972318339100345, -0.04822760476739715], [-0.07111111111111111, -0.06698961937716265, -0.06698961937716265, -0.06698961937716265, -0.0271280276816609], [-0.05173394848135333, -0.012056901191849288, -0.012056901191849288, -0.041584006151480196, -0.0629911572472126]]","[[-0.03844675124951941, -0.006151480199923107, -0.006151480199923107, -0.019930795847750864, 0.0015378700499807767], [-0.05173394848135333, 6.151480199923106e-05, 6.151480199923106e-05, -0.041584006151480196, -0.019930795847750864], [-0.03844675124951941, -0.0271280276816609, -0.0271280276816609, -0.041584006151480196, -0.05911572472126105], [-0.044844290657439445, -0.01384083044982699, -0.01384083044982699, -0.03543252595155709, -0.019930795847750864], [-0.004982698961937716, 0.012056901191849288, 0.012056901191849288, 0.03254133025759323, 0.019930795847750864]]","[[0.1085121107266436, 0.16633602460592078, 0.16633602460592078, 0.08882737408688965, 0.13588619761630144], [0.1085121107266436, 0.12456747404844293, 0.12456747404844293, 0.07535563244905807, 0.12456747404844293], [0.13588619761630144, 0.07972318339100345, 0.07972318339100345, 0.07972318339100345, 0.10340638216070744], [0.07535563244905807, 0.10340638216070744, 0.10340638216070744, 0.13016532103037293, 0.14769703960015382], [0.11909265667051133, 0.13588619761630144, 0.13588619761630144, 0.12456747404844293, 0.11909265667051133]]","[[0.041584006151480196, 0.003936947327950788, 0.003936947327950788, 0.017777777777777778, -0.07535563244905807], [0.03844675124951941, -0.003936947327950788, -0.003936947327950788, 0.01574778931180315, -0.044844290657439445], [-0.01384083044982699, 0.004982698961937716, 0.004982698961937716, 0.017777777777777778, 0.017777777777777778], [0.03844675124951941, 0.01574778931180315, 0.01574778931180315, -0.0015378700499807767, -0.008858131487889272], [-0.024605920799692427, -0.044844290657439445, -0.044844290657439445, -0.022206843521722412, -0.03254133025759323]]","[[0.01574778931180315, -0.008858131487889272, -0.008858131487889272, 0.010396001537870049, 0.022206843521722412], [-0.01574778931180315, 0.01384083044982699, 0.01384083044982699, 0.019930795847750864, 0.03844675124951941], [0.006151480199923107, 0.05173394848135333, 0.05173394848135333, 0.05536332179930796, 0.019930795847750864], [0.024605920799692427, 0.05911572472126105, 0.05911572472126105, 0.024605920799692427, 0.03844675124951941], [0.0271280276816609, 0.06698961937716265, 0.06698961937716265, 0.04822760476739715, 0.04822760476739715]]","[[0.3066999912261963, 0.27970001101493835, 0.3215999901294708, 0.4180999994277954, 0.4085499942302704], [0.27274999022483826, 0.31654998660087585, 0.28584998846054077, 0.35065001249313354, 0.25415000319480896], [0.3135499954223633, 0.2953999936580658, 0.2658500075340271, 0.2700499892234802, 0.243599995970726], [0.23925000429153442, 0.2740499973297119, 0.3041499853134155, 0.3246999979019165, 0.3246999979019165], [0.30399999022483826, 0.3715499937534332, 0.33079999685287476, 0.3558500111103058, 0.3558500111103058]]","[[0.25975000858306885, 0.2304999977350235, 0.271450012922287, 0.33250001072883606, 0.3197999894618988], [0.23319999873638153, 0.25565001368522644, 0.2524999976158142, 0.27674999833106995, 0.21850000321865082], [0.24895000457763672, 0.2459000051021576, 0.2257000058889389, 0.2138500064611435, 0.20399999618530273], [0.21504999697208405, 0.22599999606609344, 0.2563999891281128, 0.2506999969482422, 0.2506999969482422], [0.24879999458789825, 0.30000001192092896, 0.24979999661445618, 0.29135000705718994, 0.29135000705718994]]","[[0.1274999976158142, 0.10679999738931656, 0.1274999976158142, 0.14904999732971191, 0.14014999568462372], [0.0925000011920929, 0.11214999854564667, 0.1294499933719635, 0.13044999539852142, 0.11794999986886978], [0.11145000159740448, 0.11810000240802765, 0.10339999943971634, 0.10764999687671661, 0.1005999967455864], [0.10575000196695328, 0.10580000281333923, 0.12929999828338623, 0.11394999921321869, 0.11394999921321869], [0.10740000009536743, 0.121799997985363, 0.09584999829530716, 0.12804999947547913, 0.12804999947547913]]","[[0.1657000035047531, 0.13660000264644623, 0.16224999725818634, 0.19779999554157257, 0.18799999356269836], [0.11389999836683273, 0.14219999313354492, 0.15854999423027039, 0.1679999977350235, 0.14714999496936798], [0.14339999854564667, 0.14824999868869781, 0.13130000233650208, 0.1358499974012375, 0.12514999508857727], [0.12825000286102295, 0.1339000016450882, 0.16329999268054962, 0.14745000004768372, 0.14745000004768372], [0.13449999690055847, 0.15870000422000885, 0.125900000333786, 0.16545000672340393, 0.16545000672340393]]","[[0.20479999482631683, 0.1764499992132187, 0.20890000462532043, 0.2572999894618988, 0.2502000033855438], [0.16249999403953552, 0.1862500011920929, 0.19994999468326569, 0.21664999425411224, 0.18025000393390656], [0.18729999661445618, 0.1920499950647354, 0.1708499938249588, 0.17260000109672546, 0.15905000269412994], [0.16075000166893005, 0.17090000212192535, 0.20739999413490295, 0.19075000286102295, 0.19075000286102295], [0.17910000681877136, 0.20999999344348907, 0.1761000007390976, 0.21400000154972076, 0.21400000154972076]]","[[0.23469999432563782, 0.20389999449253082, 0.23465000092983246, 0.28995001316070557, 0.28064998984336853], [0.18805000185966492, 0.210999995470047, 0.2190999984741211, 0.24979999661445618, 0.2054000049829483], [0.2190999984741211, 0.2106499969959259, 0.1951500028371811, 0.19760000705718994, 0.18514999747276306], [0.18199999630451202, 0.19130000472068787, 0.22955000400543213, 0.22050000727176666, 0.22050000727176666], [0.2029999941587448, 0.23890000581741333, 0.2017499953508377, 0.24195000529289246, 0.24195000529289246]]","[[0.24944999814033508, 0.2390500009059906, 0.24895000457763672, 0.30230000615119934, 0.29339998960494995], [0.21879999339580536, 0.2304999977350235, 0.2280000001192093, 0.2655999958515167, 0.23000000417232513], [0.25665000081062317, 0.22509999573230743, 0.21629999577999115, 0.2325499951839447, 0.219650000333786], [0.20360000431537628, 0.2240999937057495, 0.2515999972820282, 0.24205000698566437, 0.24205000698566437], [0.217849999666214, 0.25049999356269836, 0.21594999730587006, 0.2514500021934509, 0.2514500021934509]]","[[0.26295000314712524, 0.2560499906539917, 0.25665000081062317, 0.3186500072479248, 0.30924999713897705], [0.23555000126361847, 0.24629999697208405, 0.23810000717639923, 0.28075000643730164, 0.242249995470047], [0.27515000104904175, 0.23954999446868896, 0.2298000007867813, 0.25415000319480896, 0.23649999499320984], [0.21330000460147858, 0.24580000340938568, 0.27239999175071716, 0.2627499997615814, 0.2627499997615814], [0.23240000009536743, 0.267300009727478, 0.23614999651908875, 0.2664499878883362, 0.2664499878883362]]","[[0.27070000767707825, 0.26600000262260437, 0.26660001277923584, 0.33250001072883606, 0.32249999046325684], [0.23800000548362732, 0.25964999198913574, 0.243599995970726, 0.290149986743927, 0.242249995470047], [0.28244999051094055, 0.24740000069141388, 0.2405499964952469, 0.2639999985694885, 0.2405499964952469], [0.21860000491142273, 0.25699999928474426, 0.2772499918937683, 0.2750000059604645, 0.2750000059604645], [0.24205000698566437, 0.28760001063346863, 0.2581000030040741, 0.28174999356269836, 0.28174999356269836]]","[[0.27469998598098755, 0.26965001225471497, 0.272350013256073, 0.3381499946117401, 0.33294999599456787], [0.24345000088214874, 0.2653000056743622, 0.2459000051021576, 0.29919999837875366, 0.24729999899864197], [0.29179999232292175, 0.2530499994754791, 0.24709999561309814, 0.2702000141143799, 0.24375000596046448], [0.22210000455379486, 0.2627499997615814, 0.28665000200271606, 0.2887499928474426, 0.2887499928474426], [0.25110000371932983, 0.29464998841285706, 0.2676999866962433, 0.2877500057220459, 0.2877500057220459]]",0,0.18363383219936258
"[[-0.03543252595155709, -0.03254133025759323, -0.041584006151480196, -0.05173394848135333, -0.0629911572472126], [-0.01384083044982699, -0.024605920799692427, -0.022206843521722412, -0.03543252595155709, -0.03254133025759323], [0.006151480199923107, -0.0015378700499807767, -0.000984236831987697, -0.003936947327950788, 0.0015378700499807767], [0.022206843521722412, 0.019930795847750864, 0.017777777777777778, 0.010396001537870049, 0.010396001537870049], [0.03543252595155709, 0.03543252595155709, 0.029773164167627833, 0.024605920799692427, 0.022206843521722412]]","[[-0.09356401384083046, -0.08421376393694734, -0.08421376393694734, -0.07535563244905807, -0.07111111111111111], [-0.09356401384083046, -0.07972318339100345, -0.07972318339100345, -0.06698961937716265, -0.0629911572472126], [-0.07535563244905807, -0.06698961937716265, -0.06698961937716265, -0.05911572472126105, -0.0629911572472126], [-0.07535563244905807, -0.07111111111111111, -0.07535563244905807, -0.06698961937716265, -0.06698961937716265], [-0.08882737408688965, -0.08882737408688965, -0.08882737408688965, -0.07972318339100345, -0.07972318339100345]]","[[-0.07972318339100345, -0.0629911572472126, -0.04822760476739715, -0.024605920799692427, 0.003014225297962322], [-0.09842368319876971, -0.08882737408688965, -0.08882737408688965, -0.08421376393694734, -0.08421376393694734], [-0.08421376393694734, -0.07972318339100345, -0.07972318339100345, -0.07972318339100345, -0.08882737408688965], [-0.08421376393694734, -0.08882737408688965, -0.08882737408688965, -0.08882737408688965, -0.08882737408688965], [-0.07111111111111111, -0.07111111111111111, -0.07111111111111111, -0.07111111111111111, -0.07972318339100345]]","[[0.029773164167627833, 0.03254133025759323, 0.05911572472126105, 0.06698961937716265, 0.10340638216070744], [-0.008858131487889272, -0.012056901191849288, 0.007443291041906958, 0.03543252595155709, 0.041584006151480196], [-0.024605920799692427, -0.029773164167627833, -0.024605920799692427, -0.019930795847750864, 0.003936947327950788], [-0.0271280276816609, -0.029773164167627833, -0.022206843521722412, -0.012056901191849288, 0.002214532871972318], [-0.022206843521722412, -0.024605920799692427, -0.010396001537870049, -0.002214532871972318, 0.017777777777777778]]","[[0.04822760476739715, 0.03254133025759323, 0.004982698961937716, 0.012056901191849288, 0.01384083044982699], [0.04822760476739715, 0.044844290657439445, 0.05173394848135333, 0.05173394848135333, 0.05536332179930796], [0.03254133025759323, 0.03543252595155709, 0.03844675124951941, 0.03844675124951941, 0.044844290657439445], [0.022206843521722412, 0.024605920799692427, 0.024605920799692427, 0.0271280276816609, 0.03254133025759323], [0.010396001537870049, 0.012056901191849288, 0.01574778931180315, 0.019930795847750864, 0.024605920799692427]]","[[0.08579999953508377, 0.08560000360012054, 0.09565000236034393, 0.09995000064373016, 0.10114999860525131], [0.08384999632835388, 0.08100000023841858, 0.08190000057220459, 0.08479999750852585, 0.08250000327825546], [0.09790000319480896, 0.09880000352859497, 0.09650000184774399, 0.09395000338554382, 0.0848499983549118], [0.10705000162124634, 0.1050499975681305, 0.10925000160932541, 0.1091499999165535, 0.08370000123977661], [0.11874999850988388, 0.12129999697208405, 0.10854999721050262, 0.10530000180006027, 0.09870000183582306]]","[[0.0746999979019165, 0.07819999754428864, 0.08985000103712082, 0.09685000032186508, 0.09749999642372131], [0.08209999650716782, 0.08055000007152557, 0.08065000176429749, 0.07980000227689743, 0.07559999823570251], [0.10209999978542328, 0.10175000131130219, 0.0868000015616417, 0.08524999767541885, 0.07940000295639038], [0.10795000195503235, 0.10965000092983246, 0.11159999668598175, 0.1026500016450882, 0.08574999868869781], [0.12224999815225601, 0.1116499975323677, 0.11089999973773956, 0.1043500006198883, 0.10074999928474426]]","[[0.49900001287460327, 0.45364999771118164, 0.6765000224113464, 0.6887000203132629, 0.7019500136375427], [0.5485000014305115, 0.526449978351593, 0.5317000150680542, 0.5533999800682068, 0.5483999848365784], [0.6423500180244446, 0.6360999941825867, 0.6511499881744385, 0.6654499769210815, 0.6447499990463257], [0.723550021648407, 0.7052500247955322, 0.7084000110626221, 0.7355499863624573, 0.7477999925613403], [0.7580000162124634, 0.757099986076355, 0.7548999786376953, 0.7613000273704529, 0.7825999855995178]]","[[0.4950000047683716, 0.42899999022483826, 0.6138499975204468, 0.625249981880188, 0.6360499858856201], [0.5394499897956848, 0.5354999899864197, 0.531000018119812, 0.5547000169754028, 0.5450999736785889], [0.6057500243186951, 0.6031500101089478, 0.612500011920929, 0.6330500245094299, 0.6313499808311462], [0.7063500285148621, 0.6988999843597412, 0.7041500210762024, 0.7045999765396118, 0.7102000117301941], [0.7777000069618225, 0.765500009059906, 0.7646499872207642, 0.7860999703407288, 0.793749988079071]]","[[0.482450008392334, 0.42214998602867126, 0.5880500078201294, 0.6013000011444092, 0.6138499975204468], [0.5357999801635742, 0.5376499891281128, 0.5336499810218811, 0.5423499941825867, 0.5319499969482422], [0.5827500224113464, 0.588450014591217, 0.596750020980835, 0.6074000000953674, 0.6364499926567078], [0.6862499713897705, 0.6904000043869019, 0.6841999888420105, 0.6924499869346619, 0.6909000277519226], [0.7806000113487244, 0.7720500230789185, 0.7724000215530396, 0.7857999801635742, 0.7913500070571899]]","[[0.4823000133037567, 0.43299999833106995, 0.6116999983787537, 0.6233999729156494, 0.6373000144958496], [0.5499500036239624, 0.547950029373169, 0.545799970626831, 0.5529999732971191, 0.5483499765396118], [0.6017500162124634, 0.6122999787330627, 0.6162999868392944, 0.6241000294685364, 0.6556500196456909], [0.7103999853134155, 0.722350001335144, 0.7172999978065491, 0.7164999842643738, 0.7120500206947327], [0.8017500042915344, 0.7904999852180481, 0.7862499952316284, 0.8046000003814697, 0.8084999918937683]]","[[0.4580000042915344, 0.4127500057220459, 0.5780500173568726, 0.5885999798774719, 0.5981500148773193], [0.5108500123023987, 0.5156000256538391, 0.510699987411499, 0.5160499811172485, 0.5131000280380249], [0.5712500214576721, 0.5773000121116638, 0.5783500075340271, 0.5881999731063843, 0.6162999868392944], [0.6735000014305115, 0.6919500231742859, 0.6772000193595886, 0.6866999864578247, 0.6783999800682068], [0.7529000043869019, 0.7439500093460083, 0.7340499758720398, 0.7559999823570251, 0.7593500018119812]]","[[0.4379499852657318, 0.37994998693466187, 0.5508000254631042, 0.5666000247001648, 0.5741999745368958], [0.46345001459121704, 0.4616999924182892, 0.46239998936653137, 0.4758000075817108, 0.4801500141620636], [0.5435000061988831, 0.5500500202178955, 0.5504500269889832, 0.5548999905586243, 0.5705000162124634], [0.6326500177383423, 0.6449499726295471, 0.637499988079071, 0.65420001745224, 0.6489999890327454], [0.697700023651123, 0.6976000070571899, 0.6855999827384949, 0.6970999836921692, 0.7013000249862671]]","[[0.4262000024318695, 0.3786500096321106, 0.5412499904632568, 0.5497499704360962, 0.5649499893188477], [0.45910000801086426, 0.45855000615119934, 0.46105000376701355, 0.4683000147342682, 0.45809999108314514], [0.5183500051498413, 0.5230000019073486, 0.5376499891281128, 0.5536999702453613, 0.5353000164031982], [0.6023499965667725, 0.609000027179718, 0.6129999756813049, 0.644599974155426, 0.6449499726295471], [0.6748499870300293, 0.6751999855041504, 0.6723999977111816, 0.6860499978065491, 0.6818000078201294]]","[[0.4043000042438507, 0.367249995470047, 0.5227000117301941, 0.5346500277519226, 0.5464000105857849], [0.43244999647140503, 0.4307999908924103, 0.43149998784065247, 0.4447000026702881, 0.4429999887943268], [0.5142499804496765, 0.515999972820282, 0.5235499739646912, 0.5210999846458435, 0.5092999935150146], [0.584850013256073, 0.5849999785423279, 0.588949978351593, 0.6121000051498413, 0.6142500042915344], [0.6298499703407288, 0.6284000277519226, 0.6274999976158142, 0.6324499845504761, 0.6495000123977661]]",0,0.42573124481234426
"[[0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586], [0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586], [0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586], [0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586], [0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586, 0.3553094963475586]]","[[0.10340638216070744, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436], [0.10340638216070744, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436], [0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436], [0.10340638216070744, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436], [0.10340638216070744, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436, 0.1085121107266436]]","[[-0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765], [-0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765], [-0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765], [-0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.14769703960015382, -0.14769703960015382], [-0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765, -0.15378700499807765]]","[[0.05911572472126105, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796], [0.05911572472126105, 0.05536332179930796, 0.05536332179930796, 0.05911572472126105, 0.05911572472126105], [0.05911572472126105, 0.05911572472126105, 0.05536332179930796, 0.05911572472126105, 0.05911572472126105], [0.05911572472126105, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796], [0.05536332179930796, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796, 0.05536332179930796]]","[[0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483], [0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483], [0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483], [0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483], [0.2679584775086506, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483, 0.2761399461745483]]","[[0.019349999725818634, 0.01954999938607216, 0.015300000086426735, 0.02604999952018261, 0.02604999952018261], [0.04010000079870224, 0.025599999353289604, 0.024049999192357063, 0.014050000347197056, 0.014050000347197056], [0.04690000042319298, 0.0393499992787838, 0.029600000008940697, 0.029600000008940697, 0.014550000429153442], [0.04010000079870224, 0.039400000125169754, 0.022450000047683716, 0.022450000047683716, 0.016349999234080315], [0.055799998342990875, 0.05204999819397926, 0.0507499985396862, 0.0507499985396862, 0.03454999998211861]]","[[0.018149999901652336, 0.017400000244379044, 0.014100000262260437, 0.0215000007301569, 0.0215000007301569], [0.03685000166296959, 0.024900000542402267, 0.022050000727176666, 0.01295000035315752, 0.01295000035315752], [0.04154999926686287, 0.03554999828338623, 0.027249999344348907, 0.027249999344348907, 0.013700000010430813], [0.03779999911785126, 0.03610000014305115, 0.021199999377131462, 0.021199999377131462, 0.015350000001490116], [0.052549999207258224, 0.052549999207258224, 0.043949998915195465, 0.043949998915195465, 0.03044999949634075]]","[[0.07145000249147415, 0.07084999978542328, 0.07129999995231628, 0.07180000096559525, 0.07180000096559525], [0.08735000342130661, 0.0706000030040741, 0.07020000368356705, 0.07079999893903732, 0.07079999893903732], [0.0885000005364418, 0.07334999740123749, 0.07005000114440918, 0.07005000114440918, 0.06970000267028809], [0.0864500030875206, 0.07204999774694443, 0.07084999978542328, 0.07084999978542328, 0.06930000334978104], [0.10684999823570251, 0.08910000324249268, 0.09510000050067902, 0.09510000050067902, 0.07680000364780426]]","[[0.06530000269412994, 0.06530000269412994, 0.06504999846220016, 0.06589999794960022, 0.06589999794960022], [0.08299999684095383, 0.0653500035405159, 0.06435000151395798, 0.06539999693632126, 0.06539999693632126], [0.08380000293254852, 0.06800000369548798, 0.06759999692440033, 0.06759999692440033, 0.06289999932050705], [0.08290000259876251, 0.06650000065565109, 0.06440000236034393, 0.06440000236034393, 0.06279999762773514], [0.09574999660253525, 0.07885000109672546, 0.08060000091791153, 0.08060000091791153, 0.06560000032186508]]","[[0.03415000066161156, 0.03395000100135803, 0.033900000154972076, 0.03920000046491623, 0.03920000046491623], [0.05584999918937683, 0.036249998956918716, 0.03734999895095825, 0.03375000134110451, 0.03375000134110451], [0.062950000166893, 0.04114999994635582, 0.04270000010728836, 0.04270000010728836, 0.03240000084042549], [0.06379999965429306, 0.04295000061392784, 0.03784999996423721, 0.03784999996423721, 0.03310000151395798], [0.08540000021457672, 0.06315000355243683, 0.06509999930858612, 0.06509999930858612, 0.04479999840259552]]","[[0.027650000527501106, 0.027000000700354576, 0.02710000053048134, 0.03595000132918358, 0.03595000132918358], [0.056049998849630356, 0.03344999998807907, 0.0361500009894371, 0.026850000023841858, 0.026850000023841858], [0.06475000083446503, 0.03974999859929085, 0.04190000146627426, 0.04190000146627426, 0.02710000053048134], [0.06300000101327896, 0.04075000062584877, 0.0357000008225441, 0.0357000008225441, 0.028699999675154686], [0.08704999834299088, 0.06515000015497208, 0.06445000320672989, 0.06445000320672989, 0.04064999893307686]]","[[0.024900000542402267, 0.0243500005453825, 0.02370000071823597, 0.031199999153614044, 0.031199999153614044], [0.04964999854564667, 0.02879999950528145, 0.03265000134706497, 0.023600000888109207, 0.023600000888109207], [0.06015000119805336, 0.03709999844431877, 0.03830000013113022, 0.03830000013113022, 0.024250000715255737], [0.05860000103712082, 0.03894999995827675, 0.03175000101327896, 0.03175000101327896, 0.02500000037252903], [0.08259999752044678, 0.06174999848008156, 0.05874999985098839, 0.05874999985098839, 0.03519999980926514]]","[[0.0243500005453825, 0.024000000208616257, 0.02329999953508377, 0.029850000515580177, 0.029850000515580177], [0.047449998557567596, 0.027249999344348907, 0.031550001353025436, 0.022849999368190765, 0.022849999368190765], [0.05874999985098839, 0.038350000977516174, 0.037450000643730164, 0.037450000643730164, 0.02305000089108944], [0.056449998170137405, 0.04089999943971634, 0.03020000085234642, 0.03020000085234642, 0.024450000375509262], [0.08015000075101852, 0.060600001364946365, 0.05534999817609787, 0.05534999817609787, 0.03240000084042549]]","[[0.024650000035762787, 0.025100000202655792, 0.023900000378489494, 0.03550000116229057, 0.03550000116229057], [0.05544999986886978, 0.030750000849366188, 0.029500000178813934, 0.023399999365210533, 0.023399999365210533], [0.0625, 0.035750001668930054, 0.03375000134110451, 0.03375000134110451, 0.02319999970495701], [0.06255000084638596, 0.03644999861717224, 0.030500000342726707, 0.030500000342726707, 0.024949999526143074], [0.08609999716281891, 0.06400000303983688, 0.07064999639987946, 0.07064999639987946, 0.04399999976158142]]","[[0.023150000721216202, 0.023099999874830246, 0.021150000393390656, 0.028149999678134918, 0.028149999678134918], [0.04529999941587448, 0.026599999517202377, 0.03099999949336052, 0.020349999889731407, 0.020349999889731407], [0.0560000017285347, 0.03945000097155571, 0.03680000081658363, 0.03680000081658363, 0.021250000223517418], [0.05485000088810921, 0.04280000180006027, 0.029100000858306885, 0.029100000858306885, 0.022299999371170998], [0.07734999805688858, 0.06024999916553497, 0.05220000073313713, 0.05220000073313713, 0.031199999153614044]]",11,0.01664700608105063
