A31,A36,A46,A47,A63,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,landcover,random
"[[0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.3278123798539023, 0.33685505574778934], [0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934], [0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934], [0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.33685505574778934], [0.33685505574778934, 0.33685505574778934, 0.33685505574778934, 0.3278123798539023, 0.33685505574778934]]","[[0.19986159169550174, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133], [0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133], [0.19986159169550174, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133], [0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133], [0.19986159169550174, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.2069357939254133]]","[[-0.17279507881584008, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078], [-0.16633602460592078, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078], [-0.17279507881584008, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078], [-0.17279507881584008, -0.16633602460592078, -0.16633602460592078, -0.17279507881584008, -0.16633602460592078], [-0.17279507881584008, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078, -0.16633602460592078]]","[[0.05173394848135333, 0.04822760476739715, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333], [0.05173394848135333, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333], [0.05173394848135333, 0.04822760476739715, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333], [0.05173394848135333, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333], [0.05173394848135333, 0.04822760476739715, 0.05173394848135333, 0.05173394848135333, 0.05173394848135333]]","[[0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323], [0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323], [0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323], [0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323], [0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323, 0.3014225297962323]]","[[0.03060000017285347, 0.033399999141693115, 0.03370000049471855, 0.034299999475479126, 0.027400000020861626], [0.03350000083446503, 0.031199999153614044, 0.0333000011742115, 0.03240000084042549, 0.027499999850988388], [0.028200000524520874, 0.027799999341368675, 0.03139999881386757, 0.03060000017285347, 0.028699999675154686], [0.024900000542402267, 0.024800000712275505, 0.02850000001490116, 0.03009999915957451, 0.02810000069439411], [0.027499999850988388, 0.02930000051856041, 0.026100000366568565, 0.028200000524520874, 0.0284000001847744]]","[[0.03319999948143959, 0.03229999914765358, 0.032099999487400055, 0.03280000016093254, 0.025800000876188278], [0.03189999982714653, 0.031700000166893005, 0.03180000185966492, 0.03229999914765358, 0.026399999856948853], [0.027400000020861626, 0.026599999517202377, 0.030899999663233757, 0.03020000085234642, 0.027300000190734863], [0.02419999986886978, 0.026499999687075615, 0.026000000536441803, 0.0284000001847744, 0.02759999968111515], [0.02810000069439411, 0.027899999171495438, 0.02459999918937683, 0.026799999177455902, 0.026599999517202377]]","[[0.05400000140070915, 0.041600000113248825, 0.052000001072883606, 0.04639999940991402, 0.0478999987244606], [0.04360000044107437, 0.0471000000834465, 0.04879999905824661, 0.03920000046491623, 0.04179999977350235], [0.0551999993622303, 0.04170000180602074, 0.04820000007748604, 0.04560000076889992, 0.049400001764297485], [0.03830000013113022, 0.03660000115633011, 0.05299999937415123, 0.04690000042319298, 0.046799998730421066], [0.0421999990940094, 0.04170000180602074, 0.03959999978542328, 0.040699999779462814, 0.04280000180006027]]","[[0.04919999837875366, 0.03929999843239784, 0.04690000042319298, 0.04580000042915344, 0.03500000014901161], [0.041099999099969864, 0.03700000047683716, 0.0421999990940094, 0.03350000083446503, 0.040699999779462814], [0.05380000174045563, 0.03180000185966492, 0.047600001096725464, 0.03840000182390213, 0.0421999990940094], [0.0340999998152256, 0.03400000184774399, 0.04320000112056732, 0.04600000008940697, 0.042100001126527786], [0.034699998795986176, 0.03880000114440918, 0.03759999945759773, 0.03400000184774399, 0.03449999913573265]]","[[0.03539999946951866, 0.031599998474121094, 0.04050000011920929, 0.04479999840259552, 0.027499999850988388], [0.039500001817941666, 0.029100000858306885, 0.0364999994635582, 0.028699999675154686, 0.026799999177455902], [0.03869999945163727, 0.02759999968111515, 0.04399999976158142, 0.031700000166893005, 0.02850000001490116], [0.02879999950528145, 0.029100000858306885, 0.030899999663233757, 0.035999998450279236, 0.03290000185370445], [0.027799999341368675, 0.031300000846385956, 0.03009999915957451, 0.028599999845027924, 0.029400000348687172]]","[[0.03310000151395798, 0.03060000017285347, 0.03909999877214432, 0.041999999433755875, 0.027000000700354576], [0.04100000113248825, 0.028200000524520874, 0.03579999879002571, 0.0284000001847744, 0.026399999856948853], [0.03480000048875809, 0.027899999171495438, 0.04430000111460686, 0.030300000682473183, 0.028699999675154686], [0.02889999933540821, 0.029500000178813934, 0.031700000166893005, 0.033799998462200165, 0.030799999833106995], [0.026499999687075615, 0.030899999663233757, 0.029500000178813934, 0.028300000354647636, 0.029500000178813934]]","[[0.029600000008940697, 0.03139999881386757, 0.03620000183582306, 0.03790000081062317, 0.02630000002682209], [0.0414000004529953, 0.02810000069439411, 0.03460000082850456, 0.028599999845027924, 0.025800000876188278], [0.03099999949336052, 0.02759999968111515, 0.039799999445676804, 0.028599999845027924, 0.027799999341368675], [0.027400000020861626, 0.027300000190734863, 0.029200000688433647, 0.02979999966919422, 0.028200000524520874], [0.02419999986886978, 0.030400000512599945, 0.02879999950528145, 0.027799999341368675, 0.027699999511241913]]","[[0.030700000002980232, 0.03480000048875809, 0.03539999946951866, 0.035999998450279236, 0.02759999968111515], [0.0421999990940094, 0.03060000017285347, 0.033900000154972076, 0.029500000178813934, 0.027000000700354576], [0.029400000348687172, 0.028200000524520874, 0.03819999843835831, 0.029400000348687172, 0.029400000348687172], [0.028599999845027924, 0.02850000001490116, 0.02969999983906746, 0.029600000008940697, 0.028300000354647636], [0.024800000712275505, 0.03060000017285347, 0.030400000512599945, 0.028300000354647636, 0.02850000001490116]]","[[0.02850000001490116, 0.0284000001847744, 0.03959999978542328, 0.04149999842047691, 0.025699999183416367], [0.031199999153614044, 0.025499999523162842, 0.034699998795986176, 0.024800000712275505, 0.025200000032782555], [0.02979999966919422, 0.02459999918937683, 0.03920000046491623, 0.03150000050663948, 0.026000000536441803], [0.022600000724196434, 0.025599999353289604, 0.027300000190734863, 0.0272000003606081, 0.02590000070631504], [0.027699999511241913, 0.028200000524520874, 0.02669999934732914, 0.026799999177455902, 0.02590000070631504]]","[[0.031099999323487282, 0.03530000150203705, 0.03440000116825104, 0.03310000151395798, 0.027499999850988388], [0.037700001150369644, 0.03099999949336052, 0.03579999879002571, 0.03020000085234642, 0.0284000001847744], [0.028999999165534973, 0.029500000178813934, 0.03579999879002571, 0.02969999983906746, 0.029500000178813934], [0.02810000069439411, 0.027499999850988388, 0.02930000051856041, 0.029200000688433647, 0.02889999933540821], [0.024800000712275505, 0.03139999881386757, 0.02969999983906746, 0.028999999165534973, 0.02850000001490116]]",11,0.12339290717730111
"[[0.003014225297962322, -0.041584006151480196, -0.03543252595155709, 0.003014225297962322, -0.04822760476739715], [-0.01384083044982699, -0.07111111111111111, -0.004982698961937716, 0.03543252595155709, 0.019930795847750864], [-0.05536332179930796, -0.07111111111111111, 0.003936947327950788, 0.05911572472126105, 0.03543252595155709], [-0.04822760476739715, -0.07111111111111111, -0.0005536332179930795, 0.09356401384083046, 0.07535563244905807], [-0.06698961937716265, -0.06698961937716265, 0.002214532871972318, 0.07972318339100345, 0.11374086889657825]]","[[-0.09356401384083046, -0.1085121107266436, -0.11374086889657825, -0.11374086889657825, -0.1085121107266436], [-0.09842368319876971, -0.09356401384083046, -0.07972318339100345, -0.10340638216070744, -0.10340638216070744], [-0.11374086889657825, -0.09842368319876971, -0.09842368319876971, -0.10340638216070744, -0.0629911572472126], [-0.11374086889657825, -0.09842368319876971, -0.11374086889657825, -0.1085121107266436, -0.1085121107266436], [-0.10340638216070744, -0.10340638216070744, -0.14173010380622836, -0.11374086889657825, -0.12456747404844293]]","[[0.31009611687812383, 0.31009611687812383, 0.16633602460592078, 0.186082276047674, 0.19986159169550174], [0.3278123798539023, 0.24415224913494812, 0.16633602460592078, 0.2519646289888504, 0.17279507881584008], [0.3188927335640138, 0.2069357939254133, 0.186082276047674, 0.2679584775086506, 0.19986159169550174], [0.3188927335640138, 0.19986159169550174, 0.19986159169550174, 0.2364628988850442, 0.186082276047674], [0.2069357939254133, 0.2069357939254133, 0.2069357939254133, 0.24415224913494812, 0.2069357939254133]]","[[-0.17279507881584008, -0.12456747404844293, -0.03844675124951941, -0.029773164167627833, -0.0271280276816609], [-0.17279507881584008, -0.08882737408688965, 0.008858131487889272, -0.0629911572472126, -0.0271280276816609], [-0.19986159169550174, -0.07972318339100345, -0.0271280276816609, -0.05911572472126105, -0.007443291041906958], [-0.1929104190695886, -0.0629911572472126, -0.07535563244905807, -0.08421376393694734, -0.017777777777777778], [-0.06698961937716265, -0.06698961937716265, -0.12456747404844293, -0.07535563244905807, -0.019930795847750864]]","[[-0.006151480199923107, 0.0005536332179930795, -0.019930795847750864, -0.10340638216070744, -0.11374086889657825], [0.004982698961937716, 0.04822760476739715, 0.008858131487889272, -0.0629911572472126, -0.11909265667051133], [0.017777777777777778, 0.08882737408688965, 0.008858131487889272, -0.05911572472126105, -0.09356401384083046], [0.022206843521722412, 0.09842368319876971, 0.03844675124951941, -0.05173394848135333, -0.08882737408688965], [0.09842368319876971, 0.09842368319876971, 0.05173394848135333, -0.010396001537870049, -0.05911572472126105]]","[[0.19269999861717224, 0.19269999861717224, 0.2990500032901764, 0.31709998846054077, 0.26829999685287476], [0.21414999663829803, 0.25279998779296875, 0.24975000321865082, 0.22585000097751617, 0.30204999446868896], [0.18895000219345093, 0.1847500056028366, 0.16985000669956207, 0.17595000565052032, 0.2944999933242798], [0.19499999284744263, 0.18895000219345093, 0.18289999663829803, 0.22134999930858612, 0.30515000224113464], [0.20170000195503235, 0.19075000286102295, 0.18289999663829803, 0.16179999709129333, 0.23514999449253082]]","[[0.12399999797344208, 0.12399999797344208, 0.20065000653266907, 0.2257000058889389, 0.18324999511241913], [0.14139999449253082, 0.15684999525547028, 0.16040000319480896, 0.13850000500679016, 0.22020000219345093], [0.12714999914169312, 0.1256999969482422, 0.11114999651908875, 0.10814999788999557, 0.19509999454021454], [0.12915000319480896, 0.12860000133514404, 0.12160000205039978, 0.1456499993801117, 0.21050000190734863], [0.13175000250339508, 0.12684999406337738, 0.12520000338554382, 0.09745000302791595, 0.14249999821186066]]","[[0.029249999672174454, 0.029249999672174454, 0.05719999969005585, 0.07944999635219574, 0.07760000228881836], [0.03215000033378601, 0.04410000145435333, 0.0458500012755394, 0.038100000470876694, 0.08380000293254852], [0.02979999966919422, 0.028550000861287117, 0.02850000001490116, 0.029100000858306885, 0.08865000307559967], [0.03370000049471855, 0.029100000858306885, 0.029750000685453415, 0.04605000093579292, 0.06424999982118607], [0.030300000682473183, 0.028750000521540642, 0.02889999933540821, 0.026100000366568565, 0.04100000113248825]]","[[0.042149998247623444, 0.042149998247623444, 0.08184999972581863, 0.10234999656677246, 0.09880000352859497], [0.046950001269578934, 0.06419999897480011, 0.06525000184774399, 0.05654999986290932, 0.10365000367164612], [0.042500000447034836, 0.04165000095963478, 0.04280000180006027, 0.04845000058412552, 0.10215000063180923], [0.04470000043511391, 0.041349999606609344, 0.04385000094771385, 0.06120000034570694, 0.0908999964594841], [0.04439999908208847, 0.04334999993443489, 0.041600000113248825, 0.04270000010728836, 0.060350000858306885]]","[[0.05485000088810921, 0.05485000088810921, 0.12039999663829803, 0.13654999434947968, 0.12680000066757202], [0.06560000032186508, 0.0851999968290329, 0.08865000307559967, 0.07280000299215317, 0.13830000162124634], [0.05665000155568123, 0.05719999969005585, 0.05624999850988388, 0.05454999953508377, 0.1229500025510788], [0.05694999918341637, 0.05595000088214874, 0.05719999969005585, 0.07660000026226044, 0.12594999372959137], [0.0596500001847744, 0.057750001549720764, 0.05635000020265579, 0.04500000178813934, 0.07609999924898148]]","[[0.07940000295639038, 0.07940000295639038, 0.1615999937057495, 0.17194999754428864, 0.15469999611377716], [0.09109999984502792, 0.1185000017285347, 0.12099999934434891, 0.1080000028014183, 0.16850000619888306], [0.0771000012755394, 0.08229999989271164, 0.08569999784231186, 0.0921500027179718, 0.15970000624656677], [0.08354999870061874, 0.08370000123977661, 0.08900000154972076, 0.10885000228881836, 0.16075000166893005], [0.0835999995470047, 0.0892999991774559, 0.08614999800920486, 0.08229999989271164, 0.10575000196695328]]","[[0.1940000057220459, 0.1940000057220459, 0.2838500142097473, 0.23350000381469727, 0.2184000015258789], [0.20125000178813934, 0.21265000104904175, 0.20810000598430634, 0.19904999434947968, 0.2184000015258789], [0.1839500069618225, 0.1898999959230423, 0.19095000624656677, 0.2016499936580658, 0.24699999392032623], [0.1843000054359436, 0.20319999754428864, 0.20344999432563782, 0.21549999713897705, 0.23170000314712524], [0.19519999623298645, 0.2017499953508377, 0.20280000567436218, 0.1951500028371811, 0.18469999730587006]]","[[0.24250000715255737, 0.24250000715255737, 0.33219999074935913, 0.2637999951839447, 0.25459998846054077], [0.24574999511241913, 0.24834999442100525, 0.24060000479221344, 0.23485000431537628, 0.24570000171661377], [0.22789999842643738, 0.23225000500679016, 0.2316499948501587, 0.23849999904632568, 0.2847999930381775], [0.22519999742507935, 0.2442999929189682, 0.24639999866485596, 0.25999999046325684, 0.2635500133037567], [0.23954999446868896, 0.24899999797344208, 0.24899999797344208, 0.2345999926328659, 0.21594999730587006]]","[[0.2608500123023987, 0.2608500123023987, 0.35569998621940613, 0.2833000123500824, 0.27149999141693115], [0.2703000009059906, 0.26460000872612, 0.25220000743865967, 0.24844999611377716, 0.26840001344680786], [0.25064998865127563, 0.25369998812675476, 0.2513499855995178, 0.25565001368522644, 0.3021000027656555], [0.24709999561309814, 0.2639999985694885, 0.268449991941452, 0.28494998812675476, 0.29100000858306885], [0.2599000036716461, 0.26875001192092896, 0.26715001463890076, 0.25394999980926514, 0.23399999737739563]]","[[0.26704999804496765, 0.26704999804496765, 0.3720499873161316, 0.2971999943256378, 0.2844499945640564], [0.27399998903274536, 0.27535000443458557, 0.2665500044822693, 0.26205000281333923, 0.27445000410079956], [0.255950003862381, 0.2590000033378601, 0.25725001096725464, 0.26260000467300415, 0.31975001096725464], [0.2514500021934509, 0.27160000801086426, 0.27230000495910645, 0.2878499925136566, 0.3003999888896942], [0.26704999804496765, 0.2745499908924103, 0.2745499908924103, 0.2581000030040741, 0.24535000324249268]]",0,0.11342099483820267
"[[-0.07535563244905807, -0.16000000000000003, -0.14769703960015382, -0.14769703960015382, -0.16000000000000003], [-0.11909265667051133, -0.15378700499807765, -0.16000000000000003, -0.16000000000000003, -0.11374086889657825], [-0.07972318339100345, -0.044844290657439445, -0.019930795847750864, -0.019930795847750864, -0.03543252595155709], [0.11374086889657825, 0.12456747404844293, 0.11909265667051133, 0.11909265667051133, 0.07111111111111111], [0.186082276047674, 0.17937716262975778, 0.16633602460592078, 0.16633602460592078, 0.13588619761630144]]","[[-0.003014225297962322, 0.008858131487889272, -0.03254133025759323, -0.03254133025759323, -0.05911572472126105], [-0.003014225297962322, -0.03543252595155709, -0.017777777777777778, -0.017777777777777778, -0.010396001537870049], [-0.003014225297962322, 0.007443291041906958, 0.003014225297962322, 0.003014225297962322, 0.00024605920799692423], [0.012056901191849288, 0.010396001537870049, 0.01384083044982699, 0.01384083044982699, 0.01574778931180315], [0.044844290657439445, 0.03543252595155709, 0.024605920799692427, 0.024605920799692427, 0.01574778931180315]]","[[-0.019930795847750864, 0.13016532103037293, 0.11374086889657825, 0.11374086889657825, 0.13016532103037293], [0.1085121107266436, 0.11374086889657825, 0.15378700499807765, 0.15378700499807765, 0.13588619761630144], [0.03844675124951941, -0.022206843521722412, -0.06698961937716265, -0.06698961937716265, -0.05173394848135333], [-0.16633602460592078, -0.17279507881584008, -0.17279507881584008, -0.17279507881584008, -0.16000000000000003], [-0.17937716262975778, -0.17937716262975778, -0.17937716262975778, -0.17937716262975778, -0.17937716262975778]]","[[-0.024605920799692427, -0.16000000000000003, -0.1929104190695886, -0.1929104190695886, -0.1929104190695886], [-0.12456747404844293, -0.16633602460592078, -0.17279507881584008, -0.17279507881584008, -0.186082276047674], [-0.08421376393694734, -0.01384083044982699, 0.022206843521722412, 0.022206843521722412, 0.029773164167627833], [0.07972318339100345, 0.08421376393694734, 0.08421376393694734, 0.08421376393694734, 0.08421376393694734], [0.09842368319876971, 0.09356401384083046, 0.09356401384083046, 0.09356401384083046, 0.08882737408688965]]","[[0.07111111111111111, -0.07535563244905807, -0.09842368319876971, -0.09842368319876971, -0.06698961937716265], [-0.000984236831987697, -0.03254133025759323, -0.041584006151480196, -0.041584006151480196, -0.0629911572472126], [0.07535563244905807, 0.11374086889657825, 0.13016532103037293, 0.13016532103037293, 0.12456747404844293], [0.22145328719723184, 0.2288965782391388, 0.22145328719723184, 0.22145328719723184, 0.19986159169550174], [0.2519646289888504, 0.2519646289888504, 0.24415224913494812, 0.24415224913494812, 0.2288965782391388]]","[[0.17964999377727509, 0.196150004863739, 0.24040000140666962, 0.2379000037908554, 0.2379000037908554], [0.1700499951839447, 0.20010000467300415, 0.2202499955892563, 0.20444999635219574, 0.20444999635219574], [0.15320000052452087, 0.16635000705718994, 0.16975000500679016, 0.1745000034570694, 0.1745000034570694], [0.15230000019073486, 0.16044999659061432, 0.16539999842643738, 0.17229999601840973, 0.17229999601840973], [0.15320000052452087, 0.15139999985694885, 0.15764999389648438, 0.15639999508857727, 0.15639999508857727]]","[[0.15369999408721924, 0.18000000715255737, 0.17910000681877136, 0.17919999361038208, 0.17919999361038208], [0.14554999768733978, 0.16744999587535858, 0.17605000734329224, 0.1737000048160553, 0.1737000048160553], [0.14509999752044678, 0.1655000001192093, 0.16099999845027924, 0.16965000331401825, 0.16965000331401825], [0.14384999871253967, 0.14350000023841858, 0.14980000257492065, 0.1481499969959259, 0.1481499969959259], [0.14614999294281006, 0.14765000343322754, 0.15029999613761902, 0.14509999752044678, 0.14509999752044678]]","[[0.40564998984336853, 0.40059998631477356, 0.40459999442100525, 0.4176500141620636, 0.4176500141620636], [0.3793500065803528, 0.39045000076293945, 0.4128499925136566, 0.39719998836517334, 0.39719998836517334], [0.32374998927116394, 0.33915001153945923, 0.37174999713897705, 0.373199999332428, 0.373199999332428], [0.31679999828338623, 0.3264999985694885, 0.36640000343322754, 0.37279999256134033, 0.37279999256134033], [0.3216499984264374, 0.3536500036716461, 0.3695499897003174, 0.3784500062465668, 0.3784500062465668]]","[[0.3912999927997589, 0.38225001096725464, 0.39590001106262207, 0.40070000290870667, 0.40070000290870667], [0.34755000472068787, 0.38234999775886536, 0.382099986076355, 0.37735000252723694, 0.37735000252723694], [0.3156999945640564, 0.31735000014305115, 0.3580999970436096, 0.35624998807907104, 0.35624998807907104], [0.3082500100135803, 0.31915000081062317, 0.34380000829696655, 0.35109999775886536, 0.35109999775886536], [0.31474998593330383, 0.3257000148296356, 0.32565000653266907, 0.32820001244544983, 0.32820001244544983]]","[[0.3695000112056732, 0.35429999232292175, 0.3844499886035919, 0.3763999938964844, 0.3763999938964844], [0.30845001339912415, 0.37915000319480896, 0.36114999651908875, 0.3707500100135803, 0.3707500100135803], [0.30790001153945923, 0.30924999713897705, 0.3147999942302704, 0.3529999852180481, 0.3529999852180481], [0.2962999939918518, 0.31349998712539673, 0.3190999925136566, 0.3146499991416931, 0.3146499991416931], [0.3028999865055084, 0.2937000095844269, 0.2983500063419342, 0.3118000030517578, 0.3118000030517578]]","[[0.367000013589859, 0.3725999891757965, 0.4156000018119812, 0.40264999866485596, 0.40264999866485596], [0.34139999747276306, 0.4093500077724457, 0.39675000309944153, 0.38119998574256897, 0.38119998574256897], [0.335999995470047, 0.33730000257492065, 0.34474998712539673, 0.3732999861240387, 0.3732999861240387], [0.32234999537467957, 0.33980000019073486, 0.33375000953674316, 0.33390000462532043, 0.33390000462532043], [0.32565000653266907, 0.31665000319480896, 0.32534998655319214, 0.33294999599456787, 0.33294999599456787]]","[[0.35199999809265137, 0.38119998574256897, 0.43459999561309814, 0.42179998755455017, 0.42179998755455017], [0.36169999837875366, 0.4248499870300293, 0.41760000586509705, 0.3817000091075897, 0.3817000091075897], [0.3483999967575073, 0.3591499924659729, 0.35929998755455017, 0.37619999051094055, 0.37619999051094055], [0.32405000925064087, 0.336650013923645, 0.32785001397132874, 0.33355000615119934, 0.33355000615119934], [0.32124999165534973, 0.3190000057220459, 0.3258500099182129, 0.32839998602867126, 0.32839998602867126]]","[[0.3445500135421753, 0.3924500048160553, 0.4355500042438507, 0.430400013923645, 0.430400013923645], [0.36945000290870667, 0.4137499928474426, 0.422650009393692, 0.38269999623298645, 0.38269999623298645], [0.3506999909877777, 0.3728500008583069, 0.3614499866962433, 0.3783999979496002, 0.3783999979496002], [0.32249999046325684, 0.3253999948501587, 0.3276500105857849, 0.3310000002384186, 0.3310000002384186], [0.3197000026702881, 0.31929999589920044, 0.32444998621940613, 0.32774999737739563, 0.32774999737739563]]","[[0.37599998712539673, 0.40450000762939453, 0.4828000068664551, 0.4587000012397766, 0.4587000012397766], [0.42170000076293945, 0.4688499867916107, 0.46024999022483826, 0.4124999940395355, 0.4124999940395355], [0.36890000104904175, 0.36570000648498535, 0.4118500053882599, 0.43639999628067017, 0.43639999628067017], [0.337799996137619, 0.3372499942779541, 0.35120001435279846, 0.3762499988079071, 0.3762499988079071], [0.32679998874664307, 0.336650013923645, 0.36125001311302185, 0.3481999933719635, 0.3481999933719635]]","[[0.3389500081539154, 0.4043000042438507, 0.45715001225471497, 0.4426499903202057, 0.4426499903202057], [0.37415000796318054, 0.4283500015735626, 0.43140000104904175, 0.39629998803138733, 0.39629998803138733], [0.352400004863739, 0.37040001153945923, 0.3537999987602234, 0.37514999508857727, 0.37514999508857727], [0.3190999925136566, 0.3228999972343445, 0.3244999945163727, 0.3287000060081482, 0.3287000060081482], [0.31869998574256897, 0.31654998660087585, 0.32225000858306885, 0.32545000314712524, 0.32545000314712524]]",11,0.42335872725187407
