A31,A36,A46,A47,A63,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,landcover,random
"[[0.2679584775086506, 0.2679584775086506, 0.2599000384467512, 0.2599000384467512, 0.2599000384467512], [0.2679584775086506, 0.2679584775086506, 0.2599000384467512, 0.2599000384467512, 0.2599000384467512], [0.2679584775086506, 0.2679584775086506, 0.2599000384467512, 0.2599000384467512, 0.2599000384467512], [0.2599000384467512, 0.2599000384467512, 0.2519646289888504, 0.2519646289888504, 0.2519646289888504], [0.2519646289888504, 0.2519646289888504, 0.2519646289888504, 0.2519646289888504, 0.24415224913494812]]","[[0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444], [0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444], [0.2761399461745483, 0.2761399461745483, 0.28444444444444444, 0.2761399461745483, 0.2761399461745483], [0.2679584775086506, 0.2679584775086506, 0.2679584775086506, 0.2679584775086506, 0.2679584775086506], [0.2599000384467512, 0.2599000384467512, 0.2599000384467512, 0.2599000384467512, 0.2599000384467512]]","[[-0.2288965782391388, -0.2288965782391388, -0.22145328719723184, -0.22145328719723184, -0.22145328719723184], [-0.2288965782391388, -0.2288965782391388, -0.2288965782391388, -0.22145328719723184, -0.22145328719723184], [-0.2288965782391388, -0.2288965782391388, -0.2288965782391388, -0.2288965782391388, -0.2288965782391388], [-0.24415224913494812, -0.24415224913494812, -0.24415224913494812, -0.24415224913494812, -0.24415224913494812], [-0.2599000384467512, -0.2599000384467512, -0.2599000384467512, -0.2599000384467512, -0.2519646289888504]]","[[0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003], [0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003], [0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003, 0.16000000000000003], [0.16633602460592078, 0.16633602460592078, 0.16633602460592078, 0.16000000000000003, 0.16000000000000003], [0.16633602460592078, 0.16633602460592078, 0.16633602460592078, 0.16633602460592078, 0.16633602460592078]]","[[0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444], [0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444, 0.28444444444444444], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906]]","[[0.008349999785423279, 0.00800000037997961, 0.008100000210106373, 0.008349999785423279, 0.008700000122189522], [0.008200000040233135, 0.0076500000432133675, 0.007849999703466892, 0.007899999618530273, 0.008550000376999378], [0.008700000122189522, 0.008349999785423279, 0.007799999788403511, 0.008449999615550041, 0.008100000210106373], [0.008550000376999378, 0.008700000122189522, 0.00800000037997961, 0.008150000125169754, 0.008299999870359898], [0.008200000040233135, 0.007799999788403511, 0.008050000295042992, 0.008150000125169754, 0.00800000037997961]]","[[0.007199999876320362, 0.007499999832361937, 0.007350000087171793, 0.007300000172108412, 0.007600000128149986], [0.007699999958276749, 0.0070500001311302185, 0.006800000090152025, 0.007000000216066837, 0.0071000000461936], [0.007400000002235174, 0.007550000213086605, 0.007000000216066837, 0.007400000002235174, 0.007300000172108412], [0.007149999961256981, 0.007499999832361937, 0.007449999917298555, 0.007449999917298555, 0.00774999987334013], [0.007449999917298555, 0.007350000087171793, 0.007699999958276749, 0.007799999788403511, 0.007600000128149986]]","[[0.0442500002682209, 0.04405000060796738, 0.04399999976158142, 0.04455000162124634, 0.045049998909235], [0.04535000026226044, 0.045099999755620956, 0.045099999755620956, 0.04540000110864639, 0.04520000144839287], [0.04560000076889992, 0.04515000060200691, 0.04529999941587448, 0.04574999958276749, 0.04569999873638153], [0.04580000042915344, 0.045899998396635056, 0.045899998396635056, 0.04565000161528587, 0.04574999958276749], [0.04544999822974205, 0.045899998396635056, 0.04594999924302101, 0.045249998569488525, 0.04560000076889992]]","[[0.05844999849796295, 0.05784999951720238, 0.058649998158216476, 0.059700001031160355, 0.059849999845027924], [0.05900000035762787, 0.0588500015437603, 0.05954999849200249, 0.05954999849200249, 0.05954999849200249], [0.06300000101327896, 0.05950000137090683, 0.05934999883174896, 0.05950000137090683, 0.05925000086426735], [0.06300000101327896, 0.06340000033378601, 0.05920000001788139, 0.05889999866485596, 0.05874999985098839], [0.06199999898672104, 0.06224999949336052, 0.05939999967813492, 0.058800000697374344, 0.05874999985098839]]","[[0.053199999034404755, 0.053050000220537186, 0.053449999541044235, 0.059450000524520874, 0.0588500015437603], [0.05480000004172325, 0.05844999849796295, 0.058800000697374344, 0.059450000524520874, 0.060100000351667404], [0.05974999815225601, 0.05835000053048134, 0.058649998158216476, 0.05920000001788139, 0.05979999899864197], [0.05990000069141388, 0.05874999985098839, 0.058150000870227814, 0.05874999985098839, 0.05914999917149544], [0.05979999899864197, 0.05855000019073486, 0.05745000019669533, 0.05820000171661377, 0.058400001376867294]]","[[0.0677499994635582, 0.06755000352859497, 0.0674000009894371, 0.07050000131130219, 0.0710500031709671], [0.06735000014305115, 0.06880000233650208, 0.06975000351667404, 0.06949999928474426, 0.07090000063180923], [0.0710500031709671, 0.06960000097751617, 0.0694499984383583, 0.0697999969124794, 0.07039999961853027], [0.07374999672174454, 0.06994999945163727, 0.0693499967455864, 0.0694499984383583, 0.06949999928474426], [0.07329999655485153, 0.07164999842643738, 0.06904999911785126, 0.06920000165700912, 0.06909999996423721]]","[[0.034699998795986176, 0.03280000016093254, 0.034449998289346695, 0.03525000065565109, 0.03550000116229057], [0.032349999994039536, 0.035999998450279236, 0.03519999980926514, 0.03525000065565109, 0.03530000150203705], [0.037450000643730164, 0.03635000064969063, 0.03635000064969063, 0.03564999997615814, 0.0361500009894371], [0.037300001829862595, 0.037450000643730164, 0.03669999912381172, 0.036400001496076584, 0.03680000081658363], [0.037050001323223114, 0.03720000013709068, 0.0361500009894371, 0.03629999980330467, 0.03685000166296959]]","[[0.03265000134706497, 0.032349999994039536, 0.032349999994039536, 0.034449998289346695, 0.0340999998152256], [0.032099999487400055, 0.033649999648332596, 0.03384999930858612, 0.033649999648332596, 0.03359999880194664], [0.03864999860525131, 0.033799998462200165, 0.03355000168085098, 0.03334999829530716, 0.034049998968839645], [0.03804999962449074, 0.038350000977516174, 0.034449998289346695, 0.03350000083446503, 0.034049998968839645], [0.03714999929070473, 0.03759999945759773, 0.03465000167489052, 0.03440000116825104, 0.03449999913573265]]","[[0.028300000354647636, 0.026200000196695328, 0.02694999985396862, 0.029249999672174454, 0.029249999672174454], [0.02630000002682209, 0.02865000069141388, 0.028850000351667404, 0.02879999950528145, 0.028550000861287117], [0.030300000682473183, 0.028699999675154686, 0.028850000351667404, 0.02865000069141388, 0.028699999675154686], [0.031050000339746475, 0.03150000050663948, 0.02930000051856041, 0.029200000688433647, 0.02930000051856041], [0.030750000849366188, 0.03044999949634075, 0.02969999983906746, 0.030050000175833702, 0.02979999966919422]]","[[0.02095000073313713, 0.021150000393390656, 0.02135000005364418, 0.022600000724196434, 0.02290000021457672], [0.020899999886751175, 0.021449999883770943, 0.02225000038743019, 0.022549999877810478, 0.022299999371170998], [0.02449999935925007, 0.021299999207258224, 0.02160000056028366, 0.021549999713897705, 0.021800000220537186], [0.023150000721216202, 0.023499999195337296, 0.0210999995470047, 0.021900000050663948, 0.02160000056028366], [0.022549999877810478, 0.023350000381469727, 0.020800000056624413, 0.0210999995470047, 0.021250000223517418]]",11,0.052656079708539916
"[[-0.11374086889657825, -0.13016532103037293, -0.09842368319876971, -0.019930795847750864, -0.022206843521722412], [-0.14173010380622836, -0.14769703960015382, -0.08882737408688965, -0.0271280276816609, 0.01384083044982699], [-0.14173010380622836, -0.13588619761630144, -0.08882737408688965, -0.022206843521722412, 0.029773164167627833], [-0.09356401384083046, -0.1085121107266436, -0.09842368319876971, -0.05911572472126105, 0.017777777777777778], [-0.0629911572472126, -0.09842368319876971, -0.13016532103037293, -0.05173394848135333, -0.012056901191849288]]","[[-0.14769703960015382, -0.16000000000000003, -0.13588619761630144, -0.13588619761630144, -0.14769703960015382], [-0.17279507881584008, -0.16000000000000003, -0.17279507881584008, -0.15378700499807765, -0.16633602460592078], [-0.186082276047674, -0.16633602460592078, -0.17279507881584008, -0.16633602460592078, -0.16000000000000003], [-0.186082276047674, -0.17937716262975778, -0.16000000000000003, -0.17279507881584008, -0.17937716262975778], [-0.11909265667051133, -0.14173010380622836, -0.15378700499807765, -0.1929104190695886, -0.19986159169550174]]","[[0.16633602460592078, 0.19986159169550174, 0.12456747404844293, 0.16000000000000003, 0.22145328719723184], [0.19986159169550174, 0.17279507881584008, 0.11374086889657825, 0.1929104190695886, 0.2288965782391388], [0.1929104190695886, 0.186082276047674, 0.1085121107266436, 0.1929104190695886, 0.19986159169550174], [0.16633602460592078, 0.17937716262975778, 0.17937716262975778, 0.19986159169550174, 0.2288965782391388], [0.16633602460592078, 0.17279507881584008, 0.09842368319876971, 0.1929104190695886, 0.186082276047674]]","[[-0.2069357939254133, -0.1929104190695886, 0.010396001537870049, -0.05173394848135333, -0.16633602460592078], [-0.2069357939254133, -0.15378700499807765, -0.05911572472126105, -0.09842368319876971, -0.11374086889657825], [-0.22145328719723184, -0.17937716262975778, -0.10340638216070744, -0.16000000000000003, -0.11909265667051133], [-0.186082276047674, -0.13588619761630144, -0.12456747404844293, -0.10340638216070744, -0.13588619761630144], [-0.17279507881584008, -0.1929104190695886, -0.01384083044982699, -0.17937716262975778, -0.19986159169550174]]","[[0.008858131487889272, -0.00024605920799692423, 0.07535563244905807, 0.004982698961937716, -0.024605920799692427], [0.008858131487889272, -0.007443291041906958, 0.08421376393694734, 0.010396001537870049, -0.0005536332179930795], [0.022206843521722412, -0.008858131487889272, 0.07972318339100345, 0.000984236831987697, -0.004982698961937716], [0.044844290657439445, 0.029773164167627833, 0.029773164167627833, 0.041584006151480196, -0.007443291041906958], [0.019930795847750864, 0.019930795847750864, 0.1085121107266436, -0.022206843521722412, -0.05911572472126105]]","[[0.19269999861717224, 0.14309999346733093, 0.14894999563694, 0.14894999563694, 0.15015000104904175], [0.20714999735355377, 0.15160000324249268, 0.16975000500679016, 0.16975000500679016, 0.1692499965429306], [0.20685000717639923, 0.18494999408721924, 0.1854500025510788, 0.1854500025510788, 0.18459999561309814], [0.2146500051021576, 0.1871500015258789, 0.18250000476837158, 0.18250000476837158, 0.16355000436306], [0.21744999289512634, 0.1342500001192093, 0.21435000002384186, 0.21435000002384186, 0.2243500053882599]]","[[0.1205499991774559, 0.08444999903440475, 0.08094999939203262, 0.08094999939203262, 0.08515000343322754], [0.1340000033378601, 0.08749999850988388, 0.09860000014305115, 0.09860000014305115, 0.0945499986410141], [0.12725000083446503, 0.1120000034570694, 0.11010000109672546, 0.11010000109672546, 0.1034500002861023], [0.13005000352859497, 0.11285000294446945, 0.11065000295639038, 0.11065000295639038, 0.09229999780654907], [0.125900000333786, 0.08410000056028366, 0.12530000507831573, 0.12530000507831573, 0.13824999332427979]]","[[0.033250000327825546, 0.03135000169277191, 0.030500000342726707, 0.030500000342726707, 0.029100000858306885], [0.037950001657009125, 0.04165000095963478, 0.04190000146627426, 0.04190000146627426, 0.029750000685453415], [0.03629999980330467, 0.049150001257658005, 0.04295000061392784, 0.04295000061392784, 0.03680000081658363], [0.034449998289346695, 0.03505000099539757, 0.03359999880194664, 0.03359999880194664, 0.02995000034570694], [0.03220000118017197, 0.03449999913573265, 0.03290000185370445, 0.03290000185370445, 0.03819999843835831]]","[[0.04619999974966049, 0.04670000076293945, 0.04540000110864639, 0.04540000110864639, 0.044849999248981476], [0.04800000041723251, 0.05550000071525574, 0.05624999850988388, 0.05624999850988388, 0.04495000094175339], [0.04605000093579292, 0.062049999833106995, 0.05730000138282776, 0.05730000138282776, 0.05090000107884407], [0.0471000000834465, 0.047449998557567596, 0.04659999907016754, 0.04659999907016754, 0.04385000094771385], [0.048250000923871994, 0.05115000158548355, 0.046549998223781586, 0.046549998223781586, 0.05104999989271164]]","[[0.05590000003576279, 0.04100000113248825, 0.03974999859929085, 0.03974999859929085, 0.040550000965595245], [0.06515000015497208, 0.04569999873638153, 0.04794999957084656, 0.04794999957084656, 0.04619999974966049], [0.06300000101327896, 0.05954999849200249, 0.053300000727176666, 0.053300000727176666, 0.05299999937415123], [0.05920000001788139, 0.052650000900030136, 0.0515500009059906, 0.0515500009059906, 0.04500000178813934], [0.05324999988079071, 0.04814999923110008, 0.05894999951124191, 0.05894999951124191, 0.07010000199079514]]","[[0.09155000001192093, 0.0729999989271164, 0.07959999889135361, 0.07959999889135361, 0.0799499973654747], [0.09565000236034393, 0.08654999732971191, 0.09335000067949295, 0.09335000067949295, 0.08935000002384186], [0.09444999694824219, 0.10540000349283218, 0.10254999995231628, 0.10254999995231628, 0.10154999792575836], [0.09239999949932098, 0.08474999666213989, 0.08735000342130661, 0.08735000342130661, 0.08505000174045563], [0.0892999991774559, 0.08015000075101852, 0.1083500012755394, 0.1083500012755394, 0.11394999921321869]]","[[0.20884999632835388, 0.17374999821186066, 0.195700004696846, 0.195700004696846, 0.2041500061750412], [0.21985000371932983, 0.18275000154972076, 0.19910000264644623, 0.19910000264644623, 0.2085999995470047], [0.21719999611377716, 0.19679999351501465, 0.21369999647140503, 0.21369999647140503, 0.22654999792575836], [0.2198999971151352, 0.1987999975681305, 0.19795000553131104, 0.19795000553131104, 0.2050500065088272], [0.20720000565052032, 0.1732500046491623, 0.23804999887943268, 0.23804999887943268, 0.2454500049352646]]","[[0.2563000023365021, 0.20499999821186066, 0.23855000734329224, 0.23855000734329224, 0.24639999866485596], [0.2656500041484833, 0.21230000257492065, 0.24279999732971191, 0.24279999732971191, 0.25679999589920044], [0.26304998993873596, 0.2407499998807907, 0.26409998536109924, 0.26409998536109924, 0.2863999903202057], [0.26809999346733093, 0.2451000064611435, 0.24664999544620514, 0.24664999544620514, 0.2584500014781952], [0.24379999935626984, 0.20669999718666077, 0.29785001277923584, 0.29785001277923584, 0.3077999949455261]]","[[0.27105000615119934, 0.2162500023841858, 0.24815000593662262, 0.24815000593662262, 0.25929999351501465], [0.28174999356269836, 0.2227499932050705, 0.2554999887943268, 0.2554999887943268, 0.2712000012397766], [0.2828499972820282, 0.25505000352859497, 0.2766000032424927, 0.2766000032424927, 0.2996000051498413], [0.2863999903202057, 0.2576499879360199, 0.2608500123023987, 0.2608500123023987, 0.26945000886917114], [0.25885000824928284, 0.21310000121593475, 0.3112500011920929, 0.3112500011920929, 0.3252499997615814]]","[[0.28619998693466187, 0.22089999914169312, 0.2624000012874603, 0.2624000012874603, 0.27129998803138733], [0.29490000009536743, 0.23430000245571136, 0.2682499885559082, 0.2682499885559082, 0.28369998931884766], [0.2978000044822693, 0.26455000042915344, 0.29120001196861267, 0.29120001196861267, 0.3149000108242035], [0.2985999882221222, 0.2732999920845032, 0.2731499969959259, 0.2731499969959259, 0.28299999237060547], [0.27665001153945923, 0.2180500030517578, 0.32670000195503235, 0.32670000195503235, 0.3402000069618225]]",11,0.9490841652176886
"[[0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477], [0.34602076124567477, 0.34602076124567477, 0.3553094963475586, 0.3553094963475586, 0.34602076124567477], [0.34602076124567477, 0.34602076124567477, 0.3553094963475586, 0.3553094963475586, 0.34602076124567477], [0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477], [0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477, 0.34602076124567477]]","[[0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293], [0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293], [0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293], [0.12456747404844293, 0.13016532103037293, 0.13016532103037293, 0.13016532103037293, 0.13016532103037293], [0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293, 0.12456747404844293]]","[[-0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003], [-0.16000000000000003, -0.16633602460592078, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003], [-0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003], [-0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003], [-0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003, -0.16000000000000003]]","[[0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126], [0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126], [0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126], [0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126], [0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126, 0.0629911572472126]]","[[0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906], [0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906, 0.29287197231833906]]","[[0.19329999387264252, 0.17640000581741333, 0.13920000195503235, 0.12919999659061432, 0.12559999525547028], [0.17149999737739563, 0.1777999997138977, 0.17470000684261322, 0.17720000445842743, 0.14910000562667847], [0.1551000028848648, 0.1858000010251999, 0.18029999732971191, 0.17599999904632568, 0.16009999811649323], [0.1889999955892563, 0.1973000019788742, 0.19189999997615814, 0.18320000171661377, 0.17479999363422394], [0.18459999561309814, 0.1965000033378601, 0.1923000067472458, 0.17820000648498535, 0.17820000648498535]]","[[0.20319999754428864, 0.17870000004768372, 0.125900000333786, 0.12389999628067017, 0.12489999830722809], [0.18119999766349792, 0.1858000010251999, 0.18610000610351562, 0.1889999955892563, 0.15600000321865082], [0.12780000269412994, 0.19220000505447388, 0.1800999939441681, 0.16429999470710754, 0.12559999525547028], [0.14579999446868896, 0.19349999725818634, 0.18490000069141388, 0.17139999568462372, 0.15369999408721924], [0.14480000734329224, 0.19359999895095825, 0.19449999928474426, 0.16509999334812164, 0.16509999334812164]]","[[0.3000999987125397, 0.2827000021934509, 0.26600000262260437, 0.2621999979019165, 0.265500009059906], [0.30230000615119934, 0.29829999804496765, 0.2750000059604645, 0.27239999175071716, 0.2768999934196472], [0.2583000063896179, 0.27230000495910645, 0.3312999904155731, 0.3098999857902527, 0.2694000005722046], [0.2955999970436096, 0.2847999930381775, 0.3075999915599823, 0.3246000111103058, 0.30309998989105225], [0.2621000111103058, 0.2858000099658966, 0.3027999997138977, 0.31439998745918274, 0.31439998745918274]]","[[0.2671999931335449, 0.2531000077724457, 0.25220000743865967, 0.2459000051021576, 0.24289999902248383], [0.2694999873638153, 0.2694999873638153, 0.2542000114917755, 0.24650000035762787, 0.24560000002384186], [0.2533999979496002, 0.2517000138759613, 0.3100999891757965, 0.28279998898506165, 0.24079999327659607], [0.2567000091075897, 0.2639999985694885, 0.29010000824928284, 0.30720001459121704, 0.2840999960899353], [0.24529999494552612, 0.2603999972343445, 0.29010000824928284, 0.26570001244544983, 0.26570001244544983]]","[[0.24619999527931213, 0.23569999635219574, 0.23659999668598175, 0.23250000178813934, 0.22949999570846558], [0.2551000118255615, 0.2483000010251999, 0.24050000309944153, 0.23510000109672546, 0.2273000031709671], [0.2402999997138977, 0.2451000064611435, 0.2831000089645386, 0.2547999918460846, 0.22310000658035278], [0.23409999907016754, 0.2498999983072281, 0.2750999927520752, 0.25699999928474426, 0.23759999871253967], [0.23989999294281006, 0.2378000020980835, 0.27790001034736633, 0.22699999809265137, 0.22699999809265137]]","[[0.2475000023841858, 0.2475000023841858, 0.24449999630451202, 0.23810000717639923, 0.23010000586509705], [0.24690000712871552, 0.25060001015663147, 0.24619999527931213, 0.23389999568462372, 0.2287999987602234], [0.24130000174045563, 0.2567000091075897, 0.2572999894618988, 0.24940000474452972, 0.21799999475479126], [0.2529999911785126, 0.26989999413490295, 0.2597000002861023, 0.24889999628067017, 0.24629999697208405], [0.2515000104904175, 0.24950000643730164, 0.2639000117778778, 0.2418999969959259, 0.2418999969959259]]","[[0.2386000007390976, 0.2371000051498413, 0.23829999566078186, 0.22930000722408295, 0.22390000522136688], [0.23899999260902405, 0.24040000140666962, 0.24060000479221344, 0.2240999937057495, 0.22010000050067902], [0.24160000681877136, 0.24940000474452972, 0.2483000010251999, 0.23829999566078186, 0.20829999446868896], [0.243599995970726, 0.26030001044273376, 0.2533999979496002, 0.24050000309944153, 0.23759999871253967], [0.24120000004768372, 0.23929999768733978, 0.2583000063896179, 0.23589999973773956, 0.23589999973773956]]","[[0.23739999532699585, 0.2395000010728836, 0.2345000058412552, 0.22930000722408295, 0.22310000658035278], [0.23569999635219574, 0.2484000027179718, 0.2361000031232834, 0.2207999974489212, 0.21879999339580536], [0.2362000048160553, 0.24220000207424164, 0.24560000002384186, 0.2328999936580658, 0.2076999992132187], [0.23600000143051147, 0.26100000739097595, 0.2524000108242035, 0.23520000278949738, 0.23330000042915344], [0.23600000143051147, 0.23260000348091125, 0.2565000057220459, 0.2345000058412552, 0.2345000058412552]]","[[0.2409999966621399, 0.24690000712871552, 0.22609999775886536, 0.2337999939918518, 0.24310000240802765], [0.24320000410079956, 0.2433999925851822, 0.23880000412464142, 0.24089999496936798, 0.2459000051021576], [0.24420000612735748, 0.24300000071525574, 0.2712000012397766, 0.26409998536109924, 0.2442999929189682], [0.24169999361038208, 0.2533999979496002, 0.267300009727478, 0.26019999384880066, 0.24079999327659607], [0.24420000612735748, 0.24639999866485596, 0.26600000262260437, 0.2409999966621399, 0.2409999966621399]]","[[0.23510000109672546, 0.2538999915122986, 0.23229999840259552, 0.22630000114440918, 0.21490000188350677], [0.23749999701976776, 0.24899999797344208, 0.22869999706745148, 0.21400000154972076, 0.20880000293254852], [0.2296999990940094, 0.23510000109672546, 0.2371000051498413, 0.227400004863739, 0.20630000531673431], [0.23260000348091125, 0.25999999046325684, 0.25369998812675476, 0.2282000035047531, 0.22789999842643738], [0.2298000007867813, 0.22669999301433563, 0.24950000643730164, 0.22750000655651093, 0.22750000655651093]]",11,0.31558116405793757
